,ABBV,AXP,BAC,BLK,COF,CVX,GS,HAL,JNJ,JPM,MA,MRK,MS,PFE,SLB,TROW,USB,V,WFC,XOM
2022-08-08,122.46116638183594,150.13623046875,30.402536392211914,634.9573974609375,100.9358139038086,130.51376342773438,304.45635986328125,25.83948516845703,152.52493286132812,104.25418090820312,344.35589599609375,78.99995422363281,76.15599060058594,39.97699737548828,31.697052001953125,107.1357192993164,39.37903594970703,206.86334228515625,39.25909423828125,77.77505493164062
2022-08-09,122.38267517089844,151.58717346191406,30.792892456054688,635.1763305664062,99.58773803710938,132.21527099609375,306.22119140625,26.12556266784668,152.50701904296875,105.19325256347656,338.8604431152344,79.91948699951172,76.4481201171875,40.14635467529297,32.00808334350586,104.5363540649414,39.57194137573242,203.89596557617188,39.449981689453125,79.2090072631836
2022-08-10,122.9847412109375,155.06185913085938,31.836875915527344,661.3489379882812,105.54167938232422,132.56405639648438,316.4916687011719,26.217845916748047,152.94613647460938,107.9375,345.54888916015625,79.62488555908203,78.68772888183594,40.28346252441406,31.944047927856445,108.89656829833984,40.15066909790039,205.6802520751953,40.29534149169922,79.96097564697266
2022-08-11,123.97954559326172,155.5868377685547,32.59944534301758,664.4859619140625,107.91012573242188,135.7969512939453,319.921142578125,27.288341522216797,149.78274536132812,109.53299713134766,342.8109130859375,79.39274597167969,79.84736633300781,38.94471740722656,33.746158599853516,108.59471893310547,40.628761291503906,205.05372619628906,41.13161087036133,82.27407836914062
2022-08-12,124.43327331542969,158.30740356445312,32.953487396240234,685.624755859375,108.3501205444336,135.9926300048828,321.86785888671875,27.269886016845703,148.13381958007812,111.34729766845703,346.4191589355469,81.25862121582031,81.13981628417969,40.412498474121094,33.974853515625,110.90058135986328,40.90555191040039,205.29652404785156,41.75880432128906,82.98920440673828
2022-08-15,124.16273498535156,157.88742065429688,32.90810012817383,689.263427734375,106.40293884277344,133.4063262939453,323.714599609375,26.27322006225586,148.84178161621094,111.6481704711914,351.97332763671875,80.88365173339844,81.45848083496094,40.122161865234375,32.71246337890625,110.7580337524414,41.165557861328125,210.2412567138672,41.58609390258789,81.50597381591797
2022-08-16,124.38965606689453,157.83970642089844,33.26213455200195,690.4033813476562,108.0879898071289,133.0660400390625,322.9140930175781,26.033281326293945,150.16807556152344,112.71485900878906,351.28875732421875,80.87471771240234,81.28144836425781,40.210872650146484,32.54780578613281,110.79997253417969,41.350074768066406,210.94068908691406,41.86788558959961,80.74671173095703
2022-08-17,123.42103576660156,156.45553588867188,33.053340911865234,677.7730102539062,106.35612487792969,134.16346740722656,321.7950744628906,26.02405548095703,150.17703247070312,111.76667785644531,347.4556579589844,81.27645874023438,80.8653793334961,39.73506546020508,32.38312911987305,109.32421112060547,41.123619079589844,208.39549255371094,41.94060134887695,81.40003967285156
2022-08-18,123.29013061523438,157.17149353027344,32.935325622558594,679.5969848632812,106.58080291748047,136.5157470703125,322.50469970703125,27.52828025817871,149.45114135742188,110.90055847167969,349.44061279296875,81.5978775024414,81.20176696777344,39.178585052490234,33.96571350097656,110.48973846435547,41.10683822631836,209.10462951660156,41.94060134887695,83.32469177246094
2022-08-19,123.7788314819336,154.87095642089844,32.20907974243164,650.9893188476562,105.04551696777344,135.3739471435547,317.7287902832031,27.12222671508789,151.72738647460938,108.15631103515625,346.4289245605469,82.20494079589844,79.67918395996094,39.638282775878906,33.9565544128418,106.00373077392578,40.77134323120117,206.7440185546875,41.22250747680664,83.059814453125
2022-08-22,122.46116638183594,150.5371551513672,31.51913833618164,633.8448486328125,102.04048156738281,134.6957244873047,311.4974365234375,26.93766212463379,151.19509887695312,106.3693618774414,337.8533020019531,81.38359069824219,78.30709075927734,39.43666076660156,33.77360534667969,103.78168487548828,39.92420959472656,202.65415954589844,40.36806106567383,82.9980239868164
2022-08-23,121.30935668945312,150.1839599609375,31.23772430419922,635.5957641601562,102.79874420166016,139.06539916992188,309.45965576171875,28.81102180480957,149.8779296875,105.32088470458984,333.3357238769531,80.52651977539062,78.16545867919922,38.71888732910156,36.00565719604492,104.35187530517578,39.76485061645508,200.8958740234375,40.33169937133789,86.52066040039062
2022-08-24,120.34078216552734,151.90216064453125,31.33757781982422,638.7418823242188,103.31365203857422,140.0956268310547,311.0606994628906,29.217073440551758,149.38174438476562,105.57616424560547,332.1817626953125,80.35693359375,78.43102264404297,38.25114059448242,36.50878143310547,104.66211700439453,39.58032989501953,200.76959228515625,40.57712173461914,87.03269958496094
2022-08-25,121.57986450195312,154.8613739013672,31.90042495727539,648.0255126953125,106.40293884277344,141.3232421875,315.1998291015625,29.410871505737305,150.78012084960938,108.0833740234375,337.0319519042969,80.58902740478516,79.59066772460938,38.630184173583984,36.74663543701172,105.97856903076172,40.05841064453125,203.8296661376953,41.25886535644531,87.48296356201172
2022-08-26,118.9795150756836,150.1648406982422,30.89274787902832,616.87353515625,102.80810546875,140.28448486328125,306.0210266113281,28.70028305053711,148.19989013671875,104.54592895507812,324.6036071777344,79.68737030029297,76.8464584350586,37.75919723510742,36.06055450439453,100.35221862792969,38.99321365356445,197.0975341796875,39.96810531616211,86.40586853027344
2022-08-29,118.42103576660156,147.52066040039062,30.774734497070312,616.3720092773438,100.35539245605469,141.331787109375,303.7650146484375,29.438556671142578,147.0541229248047,104.2906494140625,322.0513916015625,78.19646453857422,75.55403137207031,37.28337478637695,36.938743591308594,99.79041290283203,38.66609573364258,196.55349731445312,39.92266082763672,88.392333984375
2022-08-30,118.28141784667969,147.63522338867188,30.94722557067871,613.4810791015625,100.00902557373047,137.88929748535156,303.501220703125,28.00815773010254,146.53985595703125,104.30889129638672,320.5455017089844,77.5625991821289,74.73961639404297,36.97691345214844,35.383609771728516,100.14258575439453,38.506736755371094,195.63063049316406,40.12263870239258,85.02860260009766
